session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
6099f9edc4a6e8567d0d5561,5dd1964987c1fd2082c4d88e,APPROVED,2021-05-11 03:28:50.006000,2021-05-11 03:30:48.328000,118.322,48,1085,0,100,2021-05-14 02:29:07.248000,3E161575,United States,United States,Full-Time,Mixed,English,United States,Male,Yes
6099f9f7dc8a4906044bfd47,6089966ca0a5ed5fa7ab0f0f,APPROVED,2021-05-11 03:28:59.205000,2021-05-11 03:32:35.925000,216.72,37,62,2,97,2021-05-14 02:43:33.348000,3E161575,United States,,Part-Time,White,,United States,Male,No
6099fa11e5bc713d1da4bf6f,5eaa0cc0fb0fca17a3006d9c,APPROVED,2021-05-11 03:29:21.020000,2021-05-11 03:36:15.950000,414.93,63,875,4,100,2021-05-14 02:41:33.311000,3E161575,India,United States,Part-Time,Asian,Tamil,United States,Male,No
6099fa164e1e9ed87d0a98ec,5f96301839be85178cb37e0a,APPROVED,2021-05-11 03:29:29.442000,2021-05-11 03:32:49.175000,199.733,49,510,1,100,2021-05-14 02:23:01.966000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
6099fa23c278b527b36cecef,5e1545d9b1fb05b6369d13e8,APPROVED,2021-05-11 03:29:44.390000,2021-05-11 03:35:16.609000,332.219,45,972,1,100,2021-05-14 02:23:04.441000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
6099fa28cc5a94538e6d997d,5dd37eee7cc973377c5b7ebf,APPROVED,2021-05-11 03:29:44.943000,2021-05-11 03:39:55.966000,611.023,68,1014,5,100,2021-05-14 02:45:56.839000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
6099fa28dff7ba77d027655e,5c6f1e080b99a000018cc53b,APPROVED,2021-05-11 03:29:44.535000,2021-05-11 03:32:47.931000,183.396,54,983,7,99,2021-05-14 02:37:54.162000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
6099fa57b8e776c735d5a874,6057e5cb29283964a42bd6a0,APPROVED,2021-05-11 03:30:35.630000,2021-05-11 03:33:23.597000,167.967,29,188,0,100,2021-05-14 02:53:36.438000,3E161575,United States,United States,Due to start a new job within the next month,White,DATA EXPIRED,United States,Female,No
6099fa5db7b6cbff884bdd73,5fb96b9798cd084465b0bf36,APPROVED,2021-05-11 03:30:40.203000,2021-05-11 03:37:05.433000,385.23,51,55,0,100,2021-05-14 02:26:16.046000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,Yes
6099fa66484b60eef79b7ab2,5d59d1c4f6a63300198681e8,RETURNED,2021-05-11 03:30:49.094000,,290611.235162,44,818,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6099fa7607d4ed1e013cd83e,5c5cb505ced0b900018ca3a3,APPROVED,2021-05-11 03:31:08.255000,2021-05-11 03:34:07.028000,178.773,47,878,2,100,2021-05-14 02:20:18.540000,3E161575,United States,United States,Full-Time,White,English,United States,Male,Yes
6099fa85e667e4062a1b52fc,5f4ab2bc3331d00fa6afc609,APPROVED,2021-05-11 03:31:21.253000,2021-05-11 03:34:21.300000,180.047,37,633,1,100,2021-05-14 03:00:48.437000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
6099faaf3641bd8bc5cd80bd,606ea77c23c62ce664b759f1,APPROVED,2021-05-11 03:33:22.128000,2021-05-11 03:35:30.938000,128.81,28,130,1,100,2021-05-14 02:53:38.105000,3E161575,United States,United States,Unemployed (and job seeking),White,,United States,Female,Yes
6099fad8f5f6f0b7b1774293,5be87ae193ca1f00014dae06,TIMED-OUT,2021-05-11 03:32:45.635000,,290494.714272,45,1032,4,100,,,United States,United States,Part-Time,White,English,United States,Male,No
6099fadb56467bca5a3350ef,5b56abd5303c330001664b51,APPROVED,2021-05-11 03:32:59.610000,2021-05-11 03:38:11.682000,312.072,36,1095,19,94,2021-05-14 03:00:50.817000,3E161575,United States,United States,Part-Time,White,English,United States,Female,No
6099fade63cd8dd520a809ce,57d435c8ca054400014bac35,APPROVED,2021-05-11 03:33:06.574000,2021-05-11 03:38:45.500000,338.926,75,1115,10,98,2021-05-14 02:30:19.320000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
6099fae3d17b4b480072b59a,5c4e7b34620ba700010c5dc6,APPROVED,2021-05-11 03:32:51.842000,2021-05-11 03:37:06.658000,254.816,29,943,8,98,2021-05-14 02:58:40.947000,3E161575,United States,United States,Other,Other,English,United States,Male,Yes
6099fb0b61ab69f92614b3c0,5ed7f0da82922d2cffb5dc8c,APPROVED,2021-05-11 03:33:33.852000,2021-05-11 03:35:45.134000,131.282,23,470,3,100,2021-05-14 02:53:39.749000,3E161575,United States,United States,Part-Time,White,English,United States,Female,Yes
6099fb103bb8cd6f23f333f9,558823c2fdf99b318cb4224b,APPROVED,2021-05-11 03:33:42.301000,2021-05-11 03:41:20.667000,458.366,32,1664,7,100,2021-05-14 02:43:34.609000,3E161575,United States,United States,Full-Time,White,English,United States,Male,DATA EXPIRED
6099fb23a63a647f474dfa39,5ea383e1733b4231a4014054,APPROVED,2021-05-11 03:34:08.474000,2021-05-11 03:36:02.319000,113.845,29,56,0,100,2021-05-14 02:53:41.913000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
6099fb4dbb65f696ae1b7480,5ed2958cf3d85d0880db5011,APPROVED,2021-05-11 03:34:43.438000,2021-05-11 03:38:49.372000,245.934,37,724,4,99,2021-05-14 03:00:54.071000,3E161575,Germany,United States,Part-Time,White,English,United States,Female,No
6099fb8f2f75b4ea1d4dbe92,5e837e917441520b9c662931,APPROVED,2021-05-11 03:35:49.251000,2021-05-11 03:44:06.743000,497.492,40,755,1,100,2021-05-14 02:40:47.424000,3E161575,DATA EXPIRED,United States,DATA EXPIRED,Other,Spanish,United States,Female,No
6099fb960c37c5f7081a6b02,608e8e5a7adf7ad18bd9b2bf,APPROVED,2021-05-11 03:35:54.763000,2021-05-11 03:37:12.835000,78.072,23,31,0,100,2021-05-14 02:18:09.561000,3E161575,United States,United States,Full-Time,White,,United States,Male,No
6099fbb77d21b847d9c30f9b,5dcfe5ec41fb3f0de0080f1a,RETURNED,2021-05-11 03:36:27.972000,,290272.448055,64,757,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6099fbe167aef08360f6029b,5f47f49560be64128162a5f4,APPROVED,2021-05-11 03:37:09.711000,2021-05-11 03:41:53.736000,284.025,39,857,6,99,2021-05-14 02:41:03.004000,3E161575,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Female,No
6099fbf0aae23aca2e942554,546ec14dfdf99b2bc7ebd032,APPROVED,2021-05-11 03:37:26.012000,2021-05-11 03:40:39.388000,193.376,57,1267,2,100,2021-05-14 02:36:44.755000,3E161575,Taiwan,United States,Full-Time,Asian,Chinese,United States,Male,No
6099fbfd3a5d0abe5b4dbc62,5f22461502b8d26f56733300,APPROVED,2021-05-11 03:38:21.265000,2021-05-11 03:44:14.265000,353.0,22,139,1,100,2021-05-14 02:53:43.145000,3E161575,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,Yes
6099fc08bfd156f70ceafeba,60499bf404f1fc558b477641,APPROVED,2021-05-11 03:37:47.404000,2021-05-11 03:39:34.694000,107.29,37,262,0,100,2021-05-14 02:41:05.874000,3E161575,Kenya,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
6099fc0eba7cb45dc4006f9e,5f10e4279df7fd42944120f3,APPROVED,2021-05-11 03:37:53.586000,2021-05-11 03:41:52.733000,239.147,21,864,0,100,2021-05-14 02:18:10.632000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
6099fc1760fc423ff3f228ff,55af9877fdf99b2847046166,APPROVED,2021-05-11 03:38:02.618000,2021-05-11 03:39:31.702000,89.084,31,935,4,100,2021-05-14 03:00:56.646000,3E161575,United States,United States,Other,White,English,United States,Female,No
6099fc30484b60eef79b7abc,5c6fb7c3c114eb00018b3154,APPROVED,2021-05-11 03:38:28.466000,2021-05-11 03:45:31.546000,423.08,28,1316,2,100,2021-05-14 02:25:23.371000,3E161575,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
6099fc3400edf8ed9b98332f,6097dca53d8eb5a82927f3b3,APPROVED,2021-05-11 03:38:31.914000,2021-05-11 03:41:42.140000,190.226,34,33,0,100,2021-05-14 03:00:59.647000,3E161575,United States,United States,Full-Time,White,,United States,Female,No
6099fc36a61a74a77abc5655,5da91247b601ff0012baa8b1,APPROVED,2021-05-11 03:38:31.909000,2021-05-11 03:53:00.617000,868.708,27,667,2,100,2021-05-14 02:51:40.815000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,Yes
6099fc4419b1eccc204280b8,5ce7b20479642d00197682ea,APPROVED,2021-05-11 03:38:50.547000,2021-05-11 03:42:32.262000,221.715,44,1291,0,100,2021-05-14 02:23:07.844000,3E161575,United States,United States,Other,White,English,United States,Female,No
6099fc4ef0f30b265ee6feec,5c510b41e459660001e38861,APPROVED,2021-05-11 03:38:59.520000,2021-05-11 03:56:32.772000,1053.252,64,984,4,100,2021-05-14 02:30:23.357000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
6099fc582d070bd2263bb5a3,5ba9a99738803d00012729de,APPROVED,2021-05-11 03:39:09.605000,2021-05-11 03:44:45.908000,336.303,25,583,0,100,2021-05-14 02:53:44.494000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
6099fc66ffbcd73d9d866bf4,5e7377566cfd2c2bfadfe467,RETURNED,2021-05-11 03:39:22.652000,2021-05-11 03:42:54.349000,211.697,55,901,0,100,,3E161575,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6099fc7249170a4a4ac907ba,5fa65c14816c5c26eda49590,APPROVED,2021-05-11 03:39:33.555000,2021-05-11 03:42:29.072000,175.517,53,361,4,98,2021-05-14 02:37:58.138000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
6099fc7ed44a4164ac961d42,5f09dc236c0c092729a73d9b,APPROVED,2021-05-11 03:39:44.747000,2021-05-11 03:41:58.400000,133.653,35,651,3,100,2021-05-14 03:01:02.487000,3E161575,United States,United States,Part-Time,White,English,United States,Female,Yes
6099fc948093f37fdb74d11e,5d8de6eaafa2c40019f2375e,APPROVED,2021-05-11 03:40:04.522000,2021-05-11 03:43:21.017000,196.495,59,1232,6,100,2021-05-14 02:37:59.900000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
6099fc977267309461bf43f1,5f7058deeb83ab60bb836eae,APPROVED,2021-05-11 03:40:07.005000,2021-05-11 03:42:03.514000,116.509,20,600,2,100,2021-05-14 02:53:46.886000,3E161575,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,Yes
6099fca5e42b1bd5a80ee8c3,5c3a865019ceb400010c914a,APPROVED,2021-05-11 03:40:38.011000,2021-05-11 03:42:20.596000,102.585,31,1117,4,100,2021-05-14 02:43:40.369000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099fcb0b62820038c47cfef,6091e6ede72a02f45d6abc87,APPROVED,2021-05-11 03:48:47.833000,2021-05-11 04:06:17.758000,1049.925,45,24,0,100,2021-05-14 02:20:21.782000,3E161575,United States,,Full-Time,White,,United States,Male,No
6099fcb4fae38565c6cfdf8b,60971ab3fd6f4929cc0887a0,APPROVED,2021-05-11 03:48:44.031000,2021-05-11 04:02:00.306000,796.275,50,19,1,99,2021-05-14 02:26:17.842000,3E161575,United States,,Full-Time,White,,United States,Male,No
6099fcb73700f86d3f252ed3,60971b0afd6f4929cc0887a3,APPROVED,2021-05-11 03:48:41.269000,2021-05-11 04:01:06.493000,745.224,40,20,1,99,2021-05-14 02:20:22.856000,3E161575,United States,,Full-Time,White,,United States,Male,No
6099fcbd07d4ed1e013cd84f,5ff51acbc39215d17b972348,APPROVED,2021-05-11 03:40:49.161000,2021-05-11 03:45:43.555000,294.394,29,186,0,100,2021-05-14 02:53:50.832000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
6099fcc3a4a4043171cc54d8,5deacc35443d0b1fe86a4f32,APPROVED,2021-05-11 03:40:55.460000,2021-05-11 03:54:34.023000,818.563,26,166,1,100,2021-05-14 02:19:33.458000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Other,Spanish,United States,Female,No
6099fcc4dbf06b92696b97e0,609858d37373fe70e61b88c9,APPROVED,2021-05-11 03:48:37.988000,2021-05-11 04:04:44.054000,966.066,45,11,1,99,2021-05-14 02:20:24.287000,3E161575,United States,,Full-Time,White,,United States,Male,No
6099fcc5dff7ba77d0276569,5ec59e86c9569f5e8000717b,APPROVED,2021-05-11 03:41:17.117000,2021-05-11 03:44:00.073000,162.956,35,559,6,98,2021-05-14 02:25:14.277000,3E161575,China,United States,DATA EXPIRED,Asian,Chinese,United States,Female,No
6099fcc6d3fdf45e221b386f,6098591cfb30b34ac3da81d9,APPROVED,2021-05-11 03:48:40.071000,2021-05-11 04:00:19.020000,698.949,44,13,1,99,2021-05-14 02:20:25.320000,3E161575,United States,,Full-Time,White,,United States,Male,No
6099fcf24396896796e08cd8,606d84b9adc417b3d367871d,APPROVED,2021-05-11 03:41:43.182000,2021-05-11 03:45:35.862000,232.68,22,46,0,100,2021-05-14 02:53:52.280000,3E161575,Israel,United States,Other,White,,United States,Female,Yes
6099fcf73071224aa2641474,5cab3b30e10cd800158e41d9,APPROVED,2021-05-11 03:41:49.788000,2021-05-11 03:45:08.057000,198.269,40,442,2,100,2021-05-14 02:23:11.594000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
6099fcffda52c2678d99536a,5e801ffa2b3c3870ecdf7865,TIMED-OUT,2021-05-11 03:41:57.052000,,289943.554157,48,921,2,100,,,United States,United States,Full-Time,Asian,DATA EXPIRED,United States,Male,No
6099fd007b0e2fd6c0a3026e,5f2f6bd965964e35e20c7445,APPROVED,2021-05-11 03:41:55.215000,2021-05-11 03:45:43.617000,228.402,53,450,2,100,2021-05-14 02:38:03.626000,3E161575,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,No
6099fd053b8568196e45cc07,5f127e2f1d332a1daf899ef8,APPROVED,2021-05-11 03:41:59.206000,2021-05-11 03:46:30.831000,271.625,23,199,0,100,2021-05-14 02:53:53.539000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
6099fd149c738bdd119b401c,5f9d6c8b87770828f1f08fbe,APPROVED,2021-05-11 03:42:14.689000,2021-05-11 03:45:28.508000,193.819,34,425,0,100,2021-05-14 02:41:07.633000,3E161575,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Female,No
6099fd48908327760bf2a0e9,5f6f96353e0a7553f09ed368,APPROVED,2021-05-11 03:43:09.432000,2021-05-11 03:45:03.635000,114.203,54,333,0,100,2021-05-14 02:52:05.273000,3E161575,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
6099fd7401d18dc6e5f25e2e,5765c0fcf2e23200017ded5e,RETURNED,2021-05-11 03:43:48.768000,,289831.881635,29,1042,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6099fd77c4fcc4d350c64925,5ebd28d1daa4d019c5223494,APPROVED,2021-05-11 03:43:58.587000,2021-05-11 03:55:25.615000,687.028,31,98,1,100,2021-05-14 02:43:43.926000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099fd87da52c2678d99536f,5fb9b9c1c62f408e51e09e32,APPROVED,2021-05-11 03:44:16.133000,2021-05-11 03:56:03.477000,707.344,67,479,1,100,2021-05-14 02:30:26.537000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
6099fd8a34cc95dea2b642fe,5a7d0c5beea3d300016e24ac,APPROVED,2021-05-11 03:44:18.495000,2021-05-11 03:46:38.714000,140.219,37,529,0,100,2021-05-14 02:43:45.189000,3E161575,United States,United States,DATA EXPIRED,White,English,United States,Male,No
6099fd9185fe4d14136b281c,5a78dbb9ae9a0b0001a97212,APPROVED,2021-05-11 03:44:20.153000,2021-05-11 03:48:48.771000,268.618,33,1269,1,100,2021-05-14 02:43:49.945000,3E161575,United States,United States,Part-Time,White,English,United States,Male,No
6099fd91e1a429bb0ad82d20,6073e49fc5be14f4488fab52,APPROVED,2021-05-11 03:44:27.318000,2021-05-11 04:02:12.578000,1065.26,33,29,0,100,2021-05-14 02:43:48.761000,3E161575,United States,,Full-Time,White,,United States,Male,No
6099fda2336f2a45c5694928,5e1a288a1859772a7ff2700a,APPROVED,2021-05-11 03:44:40.451000,2021-05-11 03:48:26.056000,225.605,24,377,1,100,2021-05-14 02:53:55.057000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
6099fdb41940cc489cea1542,5f2a30e6a305a12075380ae4,APPROVED,2021-05-11 03:44:57.703000,2021-05-11 03:48:05.843000,188.14,31,629,3,100,2021-05-14 02:55:28.562000,3E161575,United States,United States,Full-Time,Mixed,English,United States,Male,No
6099fdc287a633e377fa60cf,5ac4f9d9e1099600016a86ae,APPROVED,2021-05-11 03:45:11.701000,2021-05-11 03:54:18.599000,546.898,58,392,0,100,2021-05-14 02:26:18.953000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
6099fdf840533f8a285e0ca4,5df97cf6deea2b70989b6528,APPROVED,2021-05-11 03:46:03.446000,2021-05-11 03:48:20.840000,137.394,50,1000,0,100,2021-05-14 02:38:06.867000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
6099fdf8862ca35cc9010c03,5fbb6947335997c5d46503dc,APPROVED,2021-05-11 03:46:04.354000,2021-05-11 03:47:33.705000,89.351,42,365,9,94,2021-05-14 02:20:26.313000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
6099fdfae8f33fceb93f52b5,5df9846d76f45070feedf075,APPROVED,2021-05-11 03:46:08.523000,2021-05-11 03:50:11.793000,243.27,58,936,3,100,2021-05-14 02:26:20.850000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099fe367267309461bf43f8,5c8ef4072a1b22000198f6bf,APPROVED,2021-05-11 03:47:05.398000,2021-05-11 03:52:19.185000,313.787,49,1100,1,100,2021-05-14 02:23:14.209000,3E161575,United States,United States,Part-Time,White,English,United States,Female,No
6099fe61da52c2678d995372,603470186bba1c26a354c27e,APPROVED,2021-05-11 03:47:49.265000,2021-05-11 03:51:18.882000,209.617,26,241,0,100,2021-05-14 02:53:56.967000,3E161575,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,Yes
6099fe786c0e3cd47366b517,6053f28aec0c0947ad22add2,APPROVED,2021-05-11 03:48:11.774000,2021-05-11 03:55:00.641000,408.867,22,120,0,100,2021-05-14 02:53:58.527000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,Yes
6099fe8fc4a6e8567d0d5575,6024528e6a061e12eea449d3,APPROVED,2021-05-11 03:48:42.074000,2021-05-11 03:51:32.020000,169.946,34,163,1,100,2021-05-14 03:01:04.833000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,Yes
6099fe970516c9360921e8bb,58e9538908dc910001901f6b,APPROVED,2021-05-11 03:48:44.832000,2021-05-11 03:54:42.132000,357.3,57,1927,13,99,2021-05-14 02:38:10.020000,3E161575,United States,United States,Other,White,English,United States,Female,No
6099fe9e39f99ca95db67139,5ef78f819d93424af2af742b,APPROVED,2021-05-11 03:48:50.020000,2021-05-11 03:50:41.887000,111.867,39,685,1,100,2021-05-14 02:43:53.816000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
6099fea1098074e44c2ad84b,5f56c18c1766951352701182,APPROVED,2021-05-11 03:48:54.667000,2021-05-11 03:53:41.780000,287.113,29,342,3,99,2021-05-14 02:53:59.853000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
