StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,ImportantInformation,AmazonPayment,AmazonDelay,RedCross,Disability,ssa_optout,replacementCard,annualReminderKLEW,lt_medicare,sms_disability,lt_suspension,sms_redcross,Previously_Targeted,Lost_Money,Amount_Lost,attentionCheck,surveyArm
2021-05-14 19:24:38,2021-05-14 19:29:45,IP Address,24.255.170.244,100,306,True,2021-05-14 19:29:46,R_bC5mpkOpLFzl4A1,,,,,39.0886993408203125,-95.683197021484375,anonymous,EN,Yes,6024528e6a061e12eea449d3,Firefox,88.0,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Real,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 19:31:13,2021-05-14 19:39:48,IP Address,162.154.50.35,100,515,True,2021-05-14 19:39:48,R_110aSoJmkE6twJD,,,,,38.30780029296875,-85.73590087890625,anonymous,EN,Yes,5ba9a99738803d00012729de,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Real,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-14 19:26:18,2021-05-14 19:39:48,IP Address,73.11.185.123,100,809,True,2021-05-14 19:39:48,R_BX21reAS6GNVHGh,,,,,47.9425048828125,-122.213897705078125,anonymous,EN,Yes,5fed341d46872ef4c4542e2f,Chrome,90.0.4430.100,CrOS x86_64 13816.64.0,1366x768,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 19:42:57,2021-05-14 19:49:37,IP Address,73.225.143.21,100,399,True,2021-05-14 19:49:37,R_2aW5Rw6rDoHexPz,,,,,47.169097900390625,-122.506500244140625,anonymous,EN,Yes,6013a39aaa022528c98e57c8,Chrome,90.0.4430.212,Windows NT 10.0,1360x768,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 19:40:35,2021-05-14 19:49:52,IP Address,174.194.0.151,100,557,True,2021-05-14 19:49:52,R_1JRT1smt2GMcJxt,,,,,35.583099365234375,-78.7881011962890625,anonymous,EN,Yes,603470186bba1c26a354c27e,Chrome,90.0.4430.86,CrOS x86_64 13816.55.0,1536x864,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Real,Real,Real,Other,No,,7,notSet
2021-05-14 20:02:34,2021-05-14 20:12:09,IP Address,24.117.60.113,100,575,True,2021-05-14 20:12:10,R_1JK2EFRMIicdZSE,,,,,34.5926055908203125,-112.423797607421875,anonymous,EN,Yes,5a4ee125c64cfe0001b80521,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Real,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Real,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",Not Sure,,7,notSet
2021-05-14 20:03:05,2021-05-14 20:13:20,IP Address,71.172.231.103,100,615,True,2021-05-14 20:13:20,R_2e3RF9CftJft0MB,,,,,40.6356964111328125,-74.2527008056640625,anonymous,EN,Yes,5fe17e28d8918b3fae67ec4d,Chrome,87.0.4280.109,CrOS x86_64 13505.73.0,1092x614,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Real,Fake,Real,"Someone claiming to be from your company (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 20:19:04,2021-05-14 20:29:09,IP Address,47.49.160.170,100,605,True,2021-05-14 20:29:10,R_21gQ2S9XM9NMbS7,,,,,35.7113037109375,-82.54669952392578125,anonymous,EN,Yes,5e9273fc26ded40e3b92f873,Chrome,90.0.4430.93,Windows NT 10.0,1093x615,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Real,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 20:31:59,2021-05-14 20:37:28,IP Address,67.250.97.90,100,329,True,2021-05-14 20:37:28,R_2bVIhQ2NmMUmhxt,,,,,40.5697021484375,-74.11840057373046875,anonymous,EN,Yes,5e9a90794a7e88127a8fe01e,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Real,Real,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-14 20:45:33,2021-05-14 20:48:25,IP Address,96.245.154.209,100,171,True,2021-05-14 20:48:25,R_2P6Vshd3Qm1L9fp,,,,,40.2104034423828125,-74.82779693603515625,anonymous,EN,Yes,5eed22ef1537c7128cca6aaa,Firefox,88.0,Macintosh,1440x900,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 20:47:08,2021-05-14 21:00:23,IP Address,76.188.88.55,100,795,True,2021-05-14 21:00:24,R_5alvk96r2nlArvP,,,,,42.0753021240234375,-80.06710052490234375,anonymous,EN,Yes,5c4d5328889752000156a11d,Chrome,89.0.4389.116,CrOS x86_64 13729.72.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-14 20:58:16,2021-05-14 21:01:00,IP Address,73.151.211.55,100,163,True,2021-05-14 21:01:00,R_R4XffpOVRkEPTe9,,,,,37.6566925048828125,-121.4954986572265625,anonymous,EN,Yes,5ae7f99bd5ec5e000175f097,Chrome,90.0.4430.93,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
2021-05-14 21:03:11,2021-05-14 21:08:13,IP Address,75.177.61.77,100,301,True,2021-05-14 21:08:13,R_51FiYNLpgg9SYBH,,,,,36.1053009033203125,-79.87619781494140625,anonymous,EN,Yes,5f4dfdb3a7461bad5d3dd157,Chrome,90.0.4430.91,Android 10,360x740,Real,Real,Real,Real,Real,Real,Real,Real,Real,Fake,Real,Real,"Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 21:20:10,2021-05-14 21:25:24,IP Address,98.229.53.145,100,313,True,2021-05-14 21:25:24,R_1FQeVBDtrep3qw6,,,,,42.117706298828125,-72.644500732421875,anonymous,EN,Yes,5fefe60a705a1fea04348290,Chrome,90.0.4430.86,CrOS x86_64 13816.55.0,1920x1080,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 21:43:07,2021-05-14 21:46:32,IP Address,70.163.226.197,100,204,True,2021-05-14 21:46:33,R_3097FA9CYkFqIks,,,,,33.272705078125,-111.82779693603515625,anonymous,EN,Yes,5f0ba373cd19f5114a4c963a,Firefox,88.0,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-14 21:51:11,2021-05-14 22:00:32,IP Address,24.253.127.37,100,561,True,2021-05-14 22:00:33,R_3Rf6OmQ8U8vaV85,,,,,36.058807373046875,-115.31040191650390625,anonymous,EN,Yes,605bd47eeff6364f2022507f,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Fake,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
2021-05-14 22:11:24,2021-05-14 22:17:20,IP Address,73.108.232.241,100,355,True,2021-05-14 22:17:20,R_Y9VrygAs03Afo2J,,,,,35.751495361328125,-84.10790252685546875,anonymous,EN,Yes,5d30eee5e7ca2e001bd4091b,Chrome,90.0.4430.210,Android 9,843x1348,Fake,Real,Real,Fake,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 22:10:25,2021-05-14 22:17:21,IP Address,67.161.49.37,100,415,True,2021-05-14 22:17:21,R_2492mmC6ksRyPGR,,,,,37.3177032470703125,-122.04380035400390625,anonymous,EN,Yes,5f482b0da1cde52de45f174c,Chrome,90.0.4430.93,Macintosh,1680x1050,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Real,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-14 22:25:19,2021-05-14 22:31:13,IP Address,70.122.70.199,100,354,True,2021-05-14 22:31:13,R_3CHmPp0FU62SgXX,,,,,31.639801025390625,-97.09400177001953125,anonymous,EN,Yes,602436565e9f8b0bd576296c,Safari iPhone,12.1.2,iPhone,375x667,Real,Fake,Real,Real,Real,Real,Real,Fake,Real,Fake,Real,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 22:28:00,2021-05-14 22:32:27,IP Address,207.237.133.182,100,266,True,2021-05-14 22:32:27,R_3sAjPEiosMAaiqu,,,,,40.7364959716796875,-74.00550079345703125,anonymous,EN,Yes,605c90b09a32607e3b4aacf1,Chrome,80.0.3987.99,Linux x86_64,501x1086,Real,Real,Real,Real,Fake,Real,Fake,Fake,Fake,Fake,Real,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 22:49:52,2021-05-14 22:56:27,IP Address,24.156.98.134,100,394,True,2021-05-14 22:56:27,R_x56DSFCfAEQm6Gt,,,,,34.7812042236328125,-111.77629852294921875,anonymous,EN,Yes,5ecb56adac7e046e1228e98d,Safari iPad,14.0.3,iPad,768x1024,Real,Fake,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,Other,No,,7,notSet
2021-05-14 22:51:34,2021-05-14 22:58:06,IP Address,98.252.156.172,100,392,True,2021-05-14 22:58:07,R_3nHunKkGFu64xPS,,,,,33.6934051513671875,-84.447998046875,anonymous,EN,Yes,5e678a6836f6c902b5bd3355,Chrome,90.0.4430.212,Windows NT 10.0,1024x768,Real,Fake,Fake,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 23:31:45,2021-05-14 23:39:57,IP Address,23.243.82.173,100,491,True,2021-05-14 23:39:57,R_BX3Fc0yN586LHpf,,,,,33.7957000732421875,-116.935302734375,anonymous,EN,Yes,5c6f1e080b99a000018cc53b,Firefox,88.0,Windows NT 10.0,1920x1080,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-14 23:59:50,2021-05-15 00:06:08,IP Address,173.64.107.203,100,378,True,2021-05-15 00:06:08,R_3n0qsNjfGiXFYhP,,,,,39.26190185546875,-76.49919891357421875,anonymous,EN,Yes,5eb8aa2aea17ff80487ac965,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-15 00:01:42,2021-05-15 00:08:15,IP Address,72.211.157.95,100,392,True,2021-05-15 00:08:16,R_5dvOh700Tc1LnGh,,,,,32.8946075439453125,-111.749298095703125,anonymous,EN,Yes,5720f5e3951c9b0008d460c1,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
2021-05-14 23:56:31,2021-05-15 00:08:22,IP Address,47.41.178.227,100,711,True,2021-05-15 00:08:22,R_2zjYa0k5GFZunJ3,,,,,42.671295166015625,-89.0070037841796875,anonymous,EN,Yes,5d4535f31274770015915207,Chrome,90.0.4430.100,CrOS x86_64 13816.64.0,1396x785,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-15 01:15:50,2021-05-15 01:22:34,IP Address,99.153.201.216,100,404,True,2021-05-15 01:22:35,R_301OSAS4tAXS7bk,,,,,38.575897216796875,-90.51670074462890625,anonymous,EN,Yes,603202f68083d81c26b50318,Chrome,90.0.4430.212,Windows NT 10.0,1344x840,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-15 01:13:59,2021-05-15 01:22:56,IP Address,76.169.133.123,100,536,True,2021-05-15 01:22:56,R_1kYcwLEGktZHKZa,,,,,33.7046051025390625,-117.8739013671875,anonymous,EN,Yes,5e1545d9b1fb05b6369d13e8,Chrome,90.0.4430.93,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-15 01:19:15,2021-05-15 01:27:51,IP Address,74.136.124.123,100,516,True,2021-05-15 01:27:52,R_241TJa5rhLsHFOm,,,,,38.233795166015625,-85.79039764404296875,anonymous,EN,Yes,5dd37eee7cc973377c5b7ebf,Chrome,90.0.4430.212,Windows NT 10.0,1628x916,Real,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Other,No,,7,notSet
2021-05-15 01:57:58,2021-05-15 02:08:42,IP Address,69.136.132.234,100,644,True,2021-05-15 02:08:42,R_9Abeo3kJojhecLv,,,,,42.4326934814453125,-83.0395965576171875,anonymous,EN,Yes,5f59963070a31e1f2bb54722,Chrome,90.0.4430.100,CrOS x86_64 13816.64.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Real,Real,Other,No,,7,notSet
2021-05-15 02:44:16,2021-05-15 02:48:52,IP Address,172.58.78.231,100,276,True,2021-05-15 02:48:53,R_3ee1JUoIsyZldfT,,,,,36.1472015380859375,-115.11750030517578125,anonymous,EN,Yes,5fcdd7da82f3c5d363f6742f,Chrome,90.0.4430.91,Android 10,412x846,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-15 03:08:27,2021-05-15 03:19:18,IP Address,71.92.62.173,100,651,True,2021-05-15 03:19:18,R_2c1PjZEGk2p8DlP,,,,,34.00140380859375,-84.01439666748046875,anonymous,EN,Yes,5de197e923a5111f4fda41de,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-15 03:18:49,2021-05-15 03:29:29,IP Address,98.10.230.207,100,639,True,2021-05-15 03:29:29,R_3Mmz5AjAbHKEyZ2,,,,,43.2158966064453125,-78.07309722900390625,anonymous,EN,Yes,5be2beac398f560001a58df7,Chrome,90.0.4430.212,Windows NT 10.0,1280x768,Real,Fake,Real,Fake,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-15 04:09:53,2021-05-15 04:13:44,IP Address,72.80.57.202,100,230,True,2021-05-15 04:13:44,R_1Nm5TQOz63Y2qYF,,,,,41.0155029296875,-73.86350250244140625,anonymous,EN,Yes,583ec287ad2f4300014b355a,Firefox,88.0,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-15 05:00:14,2021-05-15 05:07:13,IP Address,24.147.92.116,100,419,True,2021-05-15 05:07:13,R_OAOz3yWrAbpUZmV,,,,,44.453704833984375,-73.17729949951171875,anonymous,EN,Yes,594d09b72d8f240001481113,Opera,75.0.3969.250,Macintosh,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Other",No,,7,notSet
2021-05-15 04:52:09,2021-05-15 05:14:37,IP Address,75.8.228.198,100,1347,True,2021-05-15 05:14:38,R_3iworwH7EcOieEP,,,,,33.6992034912109375,-84.747802734375,anonymous,EN,Yes,5da91247b601ff0012baa8b1,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-15 05:38:30,2021-05-15 05:45:27,IP Address,75.90.134.50,100,417,True,2021-05-15 05:45:28,R_24IBQ41psuvjwHc,,,,,31.4109954833984375,-95.9871978759765625,anonymous,EN,Yes,5e172ad9c2642a0345b911b7,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-15 05:56:10,2021-05-15 06:06:14,IP Address,184.53.48.251,100,604,True,2021-05-15 06:06:14,R_XzyztCZlBehuKaJ,,,,,39.9586944580078125,-82.9987030029296875,anonymous,EN,Yes,5d93bb61ff8ff0001928ef24,Chrome,88.0.4324.208,CrOS x86_64 13597.105.0,1366x768,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,Someone claiming to be from another government agency (but wasn't),No,,7,notSet
2021-05-15 06:26:38,2021-05-15 06:50:54,IP Address,75.111.215.12,100,1455,True,2021-05-15 06:50:54,R_1hAzUQbIVmvP48c,,,,,33.51190185546875,-101.93160247802734375,anonymous,EN,Yes,5fc389e2c42314669487410a,Chrome,90.0.4430.91,Android 9,800x1280,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,Real,Fake,Real,Fake,Someone selling fraudulent goods or services,Yes,$35,7,notSet
2021-05-14 06:59:18,2021-05-14 07:02:52,IP Address,76.181.210.228,17,214,False,2021-05-15 07:02:53,R_Y5MtCcIsk7h9qBH,,,,,,,anonymous,EN,Yes,5be8353e33f40a0001031d7a,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,,,,,,,,,,,,,,,,,notSet
2021-05-15 07:00:41,2021-05-15 07:06:05,IP Address,71.72.21.46,100,323,True,2021-05-15 07:06:06,R_etjLbssL9TDSizf,,,,,41.4600067138671875,-82.17479705810546875,anonymous,EN,Yes,5c449f7948956f0001547a85,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Real,Fake,Real,Fake,Real,Real,Fake,Fake,Fake,Other,No,,7,notSet
2021-05-14 07:28:34,2021-05-14 07:29:43,IP Address,12.110.80.47,9,68,False,2021-05-15 07:29:44,R_DV67JDuVWsTCSwp,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,notSet
2021-05-15 07:48:23,2021-05-15 07:52:33,IP Address,98.164.1.99,100,250,True,2021-05-15 07:52:33,R_86W7LCCXaDwrbwZ,,,,,37.6692047119140625,-97.27539825439453125,anonymous,EN,Yes,5ad6b454a9ea0500019a087a,Firefox,88.0,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-14 07:53:11,2021-05-14 07:56:49,IP Address,98.221.46.203,96,218,False,2021-05-15 07:56:51,R_1o51GZoeH03rOGP,,,,,,,anonymous,EN,Yes,5ff79cf96ccb554ae5d00a7d,Safari,13.1.2,Macintosh,1920x1080,Real,Fake,Real,Real,Real,Real,Fake,Real,Real,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-14 08:13:41,2021-05-14 08:14:59,IP Address,47.200.54.142,17,77,False,2021-05-15 08:14:59,R_WwIP5U83TVUs8U1,,,,,,,anonymous,EN,Yes,605c0d13ee0500a2cb9d9ad8,Chrome,88.0.4324.152,Linux x86_64,360x640,,,,,,,,,,,,,,,,,notSet
2021-05-14 08:55:17,2021-05-14 09:03:15,IP Address,24.9.25.138,96,478,False,2021-05-15 09:03:17,R_210RnLo8FVkaQWh,,,,,,,anonymous,EN,Yes,5e1797da928b15062260e30e,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
